p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.28761035670214e-06	0.262316873152922	0.407	0.341	0.0241800348885094	7	Gatad1
1.2880262049395e-06	0.87967375305674	0.042	0.021	0.0241878441025588	7	Btg2
1.29150477975827e-06	0.284742236951338	0.457	0.386	0.0242531682590806	7	H2afv
1.31304599392708e-06	0.251976341980694	0.419	0.345	0.0246576907199566	7	Dynlrb1
1.32880851733559e-06	0.61569170429469	0.151	0.107	0.0249536951470451	7	Lpar6
1.33560189270346e-06	0.993213748220092	0.028	0.012	0.0250812679430783	7	Stx2
1.33909946231438e-06	0.399346534386552	0.179	0.129	0.0251469488028018	7	Arl2bp
1.34694431214791e-06	0.526385718528868	0.18	0.132	0.0252942672378255	7	Nedd4l
1.35712556449932e-06	1.70868636813986	0.014	0.004	0.0254854609757328	7	Tjp3
1.37482320039537e-06	0.326559750072407	0.447	0.381	0.0258178048802246	7	Ech1
1.37981422960012e-06	0.268379331638497	0.363	0.295	0.0259115314176607	7	Aurkaip1
1.38020480363019e-06	0.473167618646512	0.112	0.074	0.0259188660073714	7	Adam10
1.40968660136982e-06	1.76113379109539	0.012	0.003	0.0264725046871238	7	Sned1
1.41804656272722e-06	0.337192812256667	0.244	0.186	0.0266294964014544	7	Rap1a
1.41920222490205e-06	0.348214556825548	0.244	0.187	0.0266511985814355	7	L2hgdh
1.43903018002348e-06	1.01416563633068	0.03	0.013	0.0270235477506609	7	Itpkb
1.45961658610118e-06	0.326480215158142	0.419	0.349	0.0274101398703941	7	1500011K16Rik
1.504331765114e-06	0.369483502725169	0.147	0.102	0.0282498462170759	7	Snx18
1.54065576261111e-06	0.415466709349377	0.133	0.091	0.0289319745660739	7	Nfe2l1
1.54950782594748e-06	0.824920042175041	0.053	0.029	0.0290982074634676	7	Dusp23
